"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-06-15","3.13","0.17","0.0","0.0",,"93","71","    1",,"    1",,"    1",,"    1","    1",,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-06-16","1.34","0.00","0.0","0.0",,"90","70","    1",,,,,,,,,,,"    1",,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-06-17","2.68","0.00","0.0","0.0",,"94","73","    1",,,,,,"    1","    1",,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-06-18","2.46","0.00","0.0","0.0",,"94","72",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-06-19","1.79","0.00","0.0","0.0",,"92","72","    1",,"    1",,"    1",,"    1","    1",,,"    1",,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-06-20","3.80","0.00","0.0","0.0",,"93","71",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-06-21","3.13","0.00","0.0","0.0",,"95","70",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-06-22","4.03","0.00","0.0","0.0",,"92","74",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-06-23","2.68","0.00","0.0","0.0",,"94","74",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-06-24","4.03","0.00","0.0","0.0",,"95","74",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-06-25","3.58","0.00","0.0","0.0",,"93","75","    1",,"    1",,,,,,,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-06-26","3.58","0.00","0.0","0.0",,"94","73",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-06-27","3.80","1.02","0.0","0.0",,"94","72","    1",,"    1",,"    1",,,"    1",,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-06-28","7.83","0.00","0.0","0.0",,"95","77","    1",,"    1",,"    1",,,,,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-06-29","3.80","0.81","0.0","0.0",,"92","74","    1",,"    1",,"    1",,,,,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-06-30","1.79","0.11","0.0","0.0",,"85","72","    1",,"    1",,"    1",,,"    1",,,,"    1",,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-07-01","3.36","0.00","0.0","0.0",,"91","72","    1",,,,,,,,,,,"    1",,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-07-02","4.92","0.00","0.0","0.0",,"91","68",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-07-03","5.82","0.00","0.0","0.0",,"87","74",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-07-04","3.80","0.00","0.0","0.0",,"87","67",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-07-05","6.49","0.00","0.0","0.0",,"90","68",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-07-06","5.37","0.00","0.0","0.0",,"91","73",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-07-07","2.91","0.00","0.0","0.0",,"95","73",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-07-08","2.91","0.00","0.0","0.0",,"99","74",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-07-09","5.59","0.00","0.0","0.0",,"98","76",,,,,,,,,,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-07-10","4.70","0.02","0.0","0.0",,"91","76","    1",,"    1",,"    1",,,,,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-07-11","5.37","0.00","0.0","0.0",,"94","74","    1",,,,,,"    1","    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-07-12","10.51","0.00","0.0","0.0",,"96","80",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-07-13","7.16","0.02","0.0","0.0",,"96","77","    1",,,,,,,,,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-07-14","3.58","0.00","0.0","0.0",,"96","75",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-07-15","2.68","0.03","0.0","0.0",,"99","76",,,,,,,,,,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-07-16","5.14","0.00","0.0","0.0",,"95","75","    1",,"    1",,"    1",,,,,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-07-17","5.59","0.06","0.0","0.0",,"93","73","    1",,"    1",,"    1",,,"    1",,,,"    1",,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-07-18","7.16","0.00","0.0","0.0",,"93","75",,,,,,,,,,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-07-19","6.26","0.00","0.0","0.0",,"95","74",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-07-20","3.58","0.01","0.0","0.0",,"97","75","    1",,"    1",,"    1",,,,,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-07-21","2.24","0.23","0.0","0.0",,"95","77","    1",,"    1",,"    1",,,,,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-07-22","3.13","0.00","0.0","0.0",,"98","76","    1",,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-07-23","3.58","0.00","0.0","0.0",,"101","77",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-07-24","2.24","0.03","0.0","0.0",,"99","79","    1",,"    1",,"    1",,,"    1",,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-07-25","7.16","0.62","0.0","0.0",,"100","74","    1",,"    1",,"    1",,,"    1",,,,"    1",,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-07-26","4.25","0.29","0.0","0.0",,"98","73","    1",,"    1",,"    1",,,,,,,"    1",,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-07-27","4.92","0.00","0.0","0.0",,"93","73","    1",,"    1",,"    1",,,,,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-07-28","6.71","0.00","0.0","0.0",,"92","75",,,,,,,,,,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-07-29","5.14","0.00","0.0","0.0",,"96","76",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-07-30","3.13","0.00","0.0","0.0",,"97","75",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-07-31","4.03","0.00","0.0","0.0",,"98","77","    1",,,,,,"    1","    1",,,,"    1",,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-08-01","3.36","0.00","0.0","0.0",,"101","78","    1",,"    1",,,,,,,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-08-02","3.58","0.00","0.0","0.0",,"101","80","    1",,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-08-03","2.68","0.00","0.0","0.0",,"101","78",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-08-04","4.03","0.00","0.0","0.0",,"101","81",,,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-08-05","5.59","0.88","0.0","0.0",,"98","76","    1",,"    1",,"    1",,,"    1",,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-08-06","3.36","0.00","0.0","0.0",,"96","75","    1",,,,,,"    1","    1",,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-08-07","2.01","0.00","0.0","0.0",,"96","76","    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-08-08","2.91","0.00","0.0","0.0",,"95","77",,,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-08-09","2.46","0.00","0.0","0.0",,"97","77","    1",,,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-08-10","2.91","0.00","0.0","0.0",,"100","79",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-08-11","2.91","0.00","0.0","0.0",,"100","76",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-08-12","4.47","0.00","0.0","0.0",,"102","78",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-08-13","4.03","0.08","0.0","0.0",,"100","78","    1",,"    1",,"    1",,,,,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-08-14","2.01","1.11","0.0","0.0",,"91","75","    1",,"    1",,"    1",,,"    1",,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-08-15","1.12","0.00","0.0","0.0",,"95","75","    1",,,,,,"    1","    1",,,,"    1",,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-08-16","3.58","0.74","0.0","0.0",,"94","76","    1",,"    1",,,,,,,,,"    1",,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-08-17","4.70","0.07","0.0","0.0",,"93","77","    1",,"    1",,,,,,,,,"    1",,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-08-18","7.61","0.02","0.0","0.0",,"93","78","    1",,"    1",,"    1",,,,,,,"    1",,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-08-19","5.37","0.00","0.0","0.0",,"93","78","    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-08-20","2.68","0.23","0.0","0.0",,"93","77","    1",,"    1",,"    1",,"    1","    1",,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-08-21","4.70","1.01","0.0","0.0",,"95","75","    1",,"    1",,,,,,,,,"    1",,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-08-22","3.80","0.04","0.0","0.0",,"95","75","    1",,,,,,,,,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-08-23","4.70","0.00","0.0","0.0",,"93","72",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-08-24","3.80","0.00","0.0","0.0",,"89","67",,,,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-08-25","4.25","0.00","0.0","0.0",,"88","68","    1",,,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-08-26","3.80","0.00","0.0","0.0",,"91","68","    1",,,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-08-27","5.82","0.00","0.0","0.0",,"93","73",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-08-28","6.71","0.00","0.0","0.0",,"90","74","    1",,"    1",,,,,,,,,"    1",,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-08-29","6.26","0.37","0.0","0.0",,"81","72","    1",,,,"    1",,,"    1",,,,"    1",,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-08-30","3.13","0.18","0.0","0.0",,"78","73","    1",,,,"    1",,,,,,,"    1",,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-08-31","2.46","0.06","0.0","0.0",,"85","69","    1",,,,"    1",,,,,,,"    1",,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-09-01","2.01","0.00","0.0","0.0",,"91","66",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-09-02","1.57","0.00","0.0","0.0",,"94","68",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-09-03","6.26","0.00","0.0","0.0",,"92","69","    1",,,,,,"    1","    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-09-04","4.92","0.00","0.0","0.0",,"83","58",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-09-05","1.79","0.00","0.0","0.0",,"85","55",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-09-06","3.13","0.00","0.0","0.0",,"92","59",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-09-07","3.13","0.00","0.0","0.0",,"95","71",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-09-08","2.68","0.00","0.0","0.0",,"93","73","    1",,,,"    1",,,"    1",,,,"    1",,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-09-09","2.46","0.00","0.0","0.0",,"93","71",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-09-10","2.46","0.02","0.0","0.0",,"96","70",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-09-11","5.59","0.00","0.0","0.0",,"98","73",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-09-12","5.82","0.00","0.0","0.0",,"90","61",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-09-13","3.13","0.00","0.0","0.0",,"90","57",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-09-14","2.46","0.00","0.0","0.0",,"93","61",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-09-15","3.58","0.00","0.0","0.0",,"95","70",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-09-16","4.47","0.03","0.0","0.0",,"93","73",,,,,"    1",,,"    1",,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-09-17","4.03","0.00","0.0","0.0",,"97","71",,,,,,,,,,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-09-18","4.47","0.00","0.0","0.0",,"96","66",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-09-19","3.36","0.00","0.0","0.0",,"98","75",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-09-20","0.89","0.00","0.0","0.0",,"99","71",,,,,,,"    1","    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-09-21","4.25","0.00","0.0","0.0",,"98","70",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-09-22","2.46","0.00","0.0","0.0",,"95","71",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-09-23","4.47","0.00","0.0","0.0",,"94","70",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-09-24","2.68","0.00","0.0","0.0",,"94","69",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-09-25","3.58","0.00","0.0","0.0",,"92","68",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-09-26","3.36","0.17","0.0","0.0",,"74","60","    1",,"    1",,"    1",,,,,,,"    1",,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-09-27","6.04","0.21","0.0","0.0",,"76","56","    1",,,,"    1",,,,,,,"    1",,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-09-28","3.13","0.00","0.0","0.0",,"78","53","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-09-29","3.80","0.00","0.0","0.0",,"81","50",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-09-30","5.37","0.00","0.0","0.0",,"84","53",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-10-01","6.26","0.00","0.0","0.0",,"81","54",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-10-02","3.58","0.00","0.0","0.0",,"83","50",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-10-03","10.74","0.00","0.0","0.0",,"70","46",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-10-04","6.04","0.00","0.0","0.0",,"69","41",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-10-05","5.37","0.00","0.0","0.0",,"73","39",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-10-06","3.80","0.00","0.0","0.0",,"78","41",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-10-07","2.91","0.00","0.0","0.0",,"86","45",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-10-08","1.12","0.00","0.0","0.0",,"89","53",,,,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-10-09","1.12","0.00","0.0","0.0",,"90","55",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-10-10","2.01","0.00","0.0","0.0",,"90","56",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-10-11","3.80","0.00","0.0","0.0",,"88","56",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-10-12","4.25","0.05","0.0","0.0",,"80","61",,,"    1",,"    1",,,,,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-10-13","2.91","0.00","0.0","0.0",,"80","54","    1","    1",,,,,,,"    1",,,"    1",,,,,,"    1",
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-10-14","8.28","0.00","0.0","0.0",,"76","47",,,,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-10-15","6.26","0.00","0.0","0.0",,"81","43",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-10-16","2.24","0.00","0.0","0.0",,"80","42",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-10-17","1.34","0.00","0.0","0.0",,"83","44",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-10-18","2.46","0.00","0.0","0.0",,"82","49",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-10-19","4.25","0.00","0.0","0.0",,"85","51",,,,,,,,"    1",,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-10-20","4.70","0.00","0.0","0.0",,"78","49","    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-10-21","3.36","0.00","0.0","0.0",,"82","46",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-10-22","3.80","0.00","0.0","0.0",,"83","45",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-10-23","5.82","0.00","0.0","0.0",,"83","53",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-10-24","7.83","0.33","0.0","0.0",,"85","57","    1",,"    1",,"    1",,,,,,,"    1",,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-10-25","10.96","0.94","0.0","0.0",,"84","62","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-10-26","15.88","1.81","0.0","0.0",,"84","70","    1",,"    1",,"    1",,,,,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-10-27","4.70","0.56","0.0","0.0",,"77","64","    1",,,,"    1",,,,,,,"    1",,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-10-28","9.62","0.01","0.0","0.0",,"76","49","    1",,,,"    1",,,"    1",,,,"    1",,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-10-29","5.82","0.00","0.0","0.0",,"67","40",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-10-30","2.24","0.00","0.0","0.0",,"74","40",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-10-31","2.46","0.00","0.0","0.0",,"75","46",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-11-01","2.46","0.00","0.0","0.0",,"77","48",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-11-02","8.05","0.00","0.0","0.0",,"69","59",,,,,,,,,,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-11-03","5.37","0.28","0.0","0.0",,"59","52","    1",,,,"    1",,,,,,,"    1","    1","    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-11-04","9.40","0.12","0.0","0.0",,"62","46","    1",,,,"    1",,,"    1",,,,"    1",,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-11-05","7.61","0.00","0.0","0.0",,"52","39",,,,,,,,,,,,,,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-11-06","4.92","0.00","0.0","0.0",,"52","30",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-11-07","2.01","0.00","0.0","0.0",,"61","30",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-11-08","1.79","0.00","0.0","0.0",,"70","34",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-11-09","1.34","0.00","0.0","0.0",,"76","39",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-11-10","1.57","0.00","0.0","0.0",,"78","41",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-11-11","1.57","0.00","0.0","0.0",,"79","42",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-11-12","2.01","0.00","0.0","0.0",,"75","45",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-11-13","4.92","0.00","0.0","0.0",,"72","49",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-11-14","3.36","0.00","0.0","0.0",,"61","49","    1",,,,,,"    1","    1",,,,"    1",,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-11-15","4.03","1.13","0.0","0.0",,"56","49","    1",,,,"    1",,,,,,,"    1",,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-11-16","13.42","0.77","0.0","0.0",,"66","45","    1",,,,"    1",,,,,,,"    1","    1","    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-11-17","1.12","0.00","0.0","0.0",,"63","37",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-11-18","1.57","0.00","0.0","0.0",,"63","42","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-11-19","1.79","0.00","0.0","0.0",,"67","40","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-11-20","4.47","0.00","0.0","0.0",,"71","51",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-11-21","5.37","0.00","0.0","0.0",,"75","56",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-11-22","8.50","0.00","0.0","0.0",,"76","59",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-11-23","8.72","0.31","0.0","0.0",,"74","56","    1",,,,"    1",,,"    1",,,,"    1",,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-11-24","4.92","0.00","0.0","0.0",,"66","51","    1",,,,,,"    1","    1",,,,"    1",,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-11-25","9.62","0.33","0.0","0.0",,"75","61","    1",,,,"    1",,,,,,,"    1",,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-11-26","8.95","0.55","0.0","0.0",,"77","31","    1",,,,"    1",,,"    1",,,,"    1",,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-11-27","3.58","0.00","0.0","0.0",,"57","28",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-11-28","4.92","0.00","0.0","0.0",,"58","31",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-11-29","11.18","0.23","0.0","0.0",,"64","45","    1",,,,"    1",,,,,,,"    1",,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-11-30","12.30","1.10","0.0","0.0",,"68","37","    1",,,,"    1",,,,,,,"    1",,"    1",,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-12-01","8.28","0.00","0.0","0.0",,"49","30",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-12-02","0.67","0.00","0.0","0.0",,"54","28",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-12-03","2.24","0.00","0.0","0.0",,"61","33",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2010-12-04","8.50","0.00","0.0","0.0",,"61","37",,,,,,,"    1","    1",,,,,,"    1",,,,,
